,client_id,birth_number,client_district_id,birthear,birth_day,birth_month,client_gender,client_age,age_group,disp_id,account_id,disp_type,account_district_id,frequency,account_date,account_date_opened,frequency_statment,accountear,account_month,account_day,loan_id,date,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_loan_acquired,client_id,account_id_disp,disp_type,card_id,card_type,issued,card_issued_date,district_id,district_name,region,no_of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,"unemploymant_rate_""95""","unemploymant_rate_""96""",no._of_enterpreneurs_per_1000_inhabitants,"no._of_commited_crimes_""95""","no._of_commited_crimes_""96""",trans_balance,trans_freq_total,trans_amount,trans_freq_first_3_years,trans_freq_last_3_years,trans_freq_credit,trans_freq_withdraw,trans_last_in_days,order_SUM_amount,order_count,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_LEASING,order_k_Is_POJISTNE,order_k_IS_SIPO,order_k_Is_UVER
49,3978,701215,18,1970,15,12,M,29,20,3978,3287,OWNER,18,POPLATEK MESICNE,1993-07-26,206,MONTHLY,1993,07,26,,,,,,,,3978,3287,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,35358.61380208333,384,7972.828385416677,89.0,295,131,253,1 days 00:00:00.000000000,6968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,4273,766129,18,1976,29,11,F,23,20,4273,3540,OWNER,18,POPLATEK MESICNE,1997-01-03,1463,MONTHLY,1997,01,03,,,,,,,,4273,3540,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,33169.33821138211,123,1765.3926829268294,,123,61,62,1 days 00:00:00.000000000,2565.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4295,600316,18,1960,16,3,M,39,30,4295,3559,OWNER,18,POPLATEK MESICNE,1995-12-30,1093,MONTHLY,1995,12,30,,,,,,,,4295,3559,OWNER,663.0,classic,1997-08-06,1678.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,41269.95867346941,196,5414.276530612244,,196,76,120,1 days 00:00:00.000000000,4418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,4345,745929,18,1974,29,9,F,25,20,4345,3602,OWNER,18,POPLATEK MESICNE,1996-12-03,1432,MONTHLY,1996,12,03,,,,,,,,4345,3602,OWNER,671.0,classic,1997-09-17,1720.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,61971.173684210575,152,14573.67500000001,,152,74,78,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
53,4382,801020,18,1980,20,10,M,19,10,4382,3633,OWNER,18,POPLATEK MESICNE,1997-02-06,1497,MONTHLY,1997,02,06,,,,,,,,4382,3633,OWNER,677.0,junior,1998-12-01,2160.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,34579.46503496503,143,4093.4195804195797,,143,55,88,1 days 00:00:00.000000000,7836.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4605,805909,18,1980,9,9,F,19,10,4605,3821,OWNER,18,POPLATEK MESICNE,1996-04-18,1203,MONTHLY,1996,04,18,,,,,,,,4605,3821,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,27126.520338983028,177,3495.629378531072,,177,104,73,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
55,4708,500714,18,1950,14,7,M,49,40,4708,3904,OWNER,18,POPLATEK MESICNE,1996-10-05,1373,MONTHLY,1996,10,05,,,,,,,,4708,3904,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,19005.93884297522,121,1241.761983471075,,121,55,66,1 days 00:00:00.000000000,2075.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,4729,450707,18,1945,7,7,M,54,50,4729,3921,OWNER,18,POPLATEK MESICNE,1994-07-17,562,MONTHLY,1994,07,17,,,,,,,,4729,3921,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,57985.07942238262,277,12217.992779783406,6.0,271,125,152,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
57,5441,570125,18,1957,25,1,M,42,40,5441,4511,OWNER,33,POPLATEK MESICNE,1993-09-26,268,MONTHLY,1993,09,26,,,,,,,,5441,4511,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,25874.54441340784,358,2784.068435754187,72.0,286,156,202,1 days 00:00:00.000000000,4746.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11271,371208,18,1937,8,12,M,62,60,10963,9156,OWNER,18,POPLATEK MESICNE,1997-09-14,1717,MONTHLY,1997,09,14,6856.0,1998-12-01,163332.0,36.0,4537.0,C,2160.0,11271,9156,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,28793.43611111113,72,8251.552777777777,,72,37,35,1 days 00:00:00.000000000,4537.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,13490,695525,18,1969,25,5,F,30,30,13182,10973,OWNER,18,POPLATEK TYDNE,1993-04-20,109,WEEKLY,1993,04,20,7235.0,1993-10-13,154416.0,48.0,3217.0,A,285.0,13490,10973,OWNER,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,59249.7588607594,474,13179.012658227855,147.0,327,187,287,1 days 00:00:00.000000000,3216.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2,450204,1,1945,4,2,M,54,50,2,2,OWNER,1,POPLATEK MESICNE,1993-02-26,56,MONTHLY,1993,02,26,4959.0,1994-01-05,80952.0,24.0,3373.0,A,369.0,2,2,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,36540.70439330545,478,6593.0529288702965,139.0,339,152,326,1 days 00:00:00.000000000,10638.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,3,406009,1,1940,9,10,F,59,50,3,2,DISPONENT,1,POPLATEK MESICNE,1993-02-26,56,MONTHLY,1993,02,26,4959.0,1994-01-05,80952.0,24.0,3373.0,A,369.0,3,2,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,36540.70439330545,478,6593.0529288702965,139.0,339,152,326,1 days 00:00:00.000000000,10638.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,22,696011,1,1969,11,10,F,30,30,22,17,OWNER,1,POPLATEK MESICNE,1997-01-08,1468,MONTHLY,1997,01,08,,,,,,,,22,17,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,50791.59629629632,54,7649.059259259259,,54,33,21,1 days 00:00:00.000000000,4032.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,23,730529,1,1973,29,5,M,26,20,23,17,DISPONENT,1,POPLATEK MESICNE,1997-01-08,1468,MONTHLY,1997,01,08,,,,,,,,23,17,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,50791.59629629632,54,7649.059259259259,,54,33,21,1 days 00:00:00.000000000,4032.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,28,450929,1,1945,29,9,M,54,50,28,22,OWNER,1,POPLATEK MESICNE,1994-03-23,446,MONTHLY,1994,03,23,,,,,,,,28,22,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,40694.42645161284,310,6772.472580645167,40.0,270,118,192,1 days 00:00:00.000000000,6352.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,58,275429,1,1927,29,4,F,72,70,58,49,OWNER,1,POPLATEK MESICNE,1997-04-06,1556,MONTHLY,1997,04,06,,,,,,,,58,49,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,15599.062365591395,93,1969.481720430108,,93,43,50,1 days 00:00:00.000000000,3102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,59,570218,1,1957,18,2,M,42,40,59,50,OWNER,1,POPLATEK MESICNE,1994-05-06,490,MONTHLY,1994,05,06,,,,,,,,59,50,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,37433.39124668432,377,5084.626525198943,37.0,340,117,260,1 days 00:00:00.000000000,7293.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,66,516110,1,1951,10,11,F,48,40,66,57,OWNER,1,POPLATEK MESICNE,1995-05-21,870,MONTHLY,1995,05,21,,,,,,,,66,57,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,43838.77686274508,255,7670.041176470594,,255,87,168,1 days 00:00:00.000000000,4107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,77,565218,1,1956,18,2,F,43,40,77,66,OWNER,48,POPLATEK PO OBRATU,1993-12-03,336,TRANSACTION,1993,12,03,,,,,,,,77,66,OWNER,10.0,classic,1996-12-07,1436.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,64825.51582278486,316,18605.433860759487,57.0,259,123,193,1 days 00:00:00.000000000,4471.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,83,786225,1,1978,25,12,F,21,20,83,71,OWNER,1,POPLATEK MESICNE,1994-03-05,428,MONTHLY,1994,03,05,,,,,,,,83,71,OWNER,12.0,junior,1996-09-11,1349.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,51627.163306451665,496,5435.069556451618,62.0,434,118,378,1 days 00:00:00.000000000,4359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,84,790505,1,1979,5,5,M,20,20,84,71,DISPONENT,1,POPLATEK MESICNE,1994-03-05,428,MONTHLY,1994,03,05,,,,,,,,84,71,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,51627.163306451665,496,5435.069556451618,62.0,434,118,378,1 days 00:00:00.000000000,4359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,85,610827,1,1961,27,8,M,38,30,85,72,OWNER,1,POPLATEK TYDNE,1996-06-20,1266,WEEKLY,1996,06,20,,,,,,,,85,72,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,55671.13801652892,242,13584.06818181818,,242,92,150,1 days 00:00:00.000000000,12318.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,86,695720,1,1969,20,7,F,30,30,86,72,DISPONENT,1,POPLATEK TYDNE,1996-06-20,1266,WEEKLY,1996,06,20,,,,,,,,86,72,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,55671.13801652892,242,13584.06818181818,,242,92,150,1 days 00:00:00.000000000,12318.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,89,515505,1,1951,5,5,F,48,40,89,75,OWNER,1,POPLATEK MESICNE,1995-08-13,954,MONTHLY,1995,08,13,,,,,,,,89,75,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,24760.117209302323,215,5050.630232558137,,215,82,133,1 days 00:00:00.000000000,3369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,107,720623,1,1972,23,6,M,27,20,107,90,OWNER,1,POPLATEK MESICNE,1994-07-13,558,MONTHLY,1994,07,13,,,,,,,,107,90,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,31181.580962800825,457,6214.07833698031,25.0,432,110,347,1 days 00:00:00.000000000,9882.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,112,350125,1,1935,25,1,M,64,60,112,95,OWNER,1,POPLATEK MESICNE,1995-03-30,818,MONTHLY,1995,03,30,,,,,,,,112,95,OWNER,14.0,classic,1996-02-17,1142.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,54172.31889400914,217,10525.39124423964,,217,92,125,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
76,113,405815,1,1940,15,8,F,59,50,113,95,DISPONENT,1,POPLATEK MESICNE,1995-03-30,818,MONTHLY,1995,03,30,,,,,,,,113,95,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,54172.31889400914,217,10525.39124423964,,217,92,125,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
77,120,760510,1,1976,10,5,M,23,20,120,99,OWNER,1,POPLATEK MESICNE,1995-06-27,907,MONTHLY,1995,06,27,,,,,,,,120,99,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,48417.26129032256,248,10136.98427419356,,248,93,155,32 days 00:00:00.000000000,9185.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,183,785319,1,1978,19,3,F,21,20,183,152,OWNER,1,POPLATEK MESICNE,1996-04-12,1197,MONTHLY,1996,04,12,,,,,,,,183,152,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,19915.78214285715,196,2048.4010204081624,,196,76,120,1 days 00:00:00.000000000,3419.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,184,720605,1,1972,5,6,M,27,20,184,152,DISPONENT,1,POPLATEK MESICNE,1996-04-12,1197,MONTHLY,1996,04,12,,,,,,,,184,152,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,19915.78214285715,196,2048.4010204081624,,196,76,120,1 days 00:00:00.000000000,3419.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,193,620501,1,1962,1,5,M,37,30,193,160,OWNER,23,POPLATEK MESICNE,1993-09-04,246,MONTHLY,1993,09,04,,,,,,,,193,160,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,53673.30778032046,437,4228.266590389018,97.0,340,152,285,1 days 00:00:00.000000000,7926.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,216,600130,1,1960,30,1,M,39,30,216,177,OWNER,1,POPLATEK MESICNE,1997-09-26,1729,MONTHLY,1997,09,26,,,,,,,,216,177,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,45481.262711864416,59,9977.342372881352,,59,32,27,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
82,218,805123,1,1980,23,1,F,19,10,218,179,OWNER,1,POPLATEK TYDNE,1997-09-22,1725,WEEKLY,1997,09,22,,,,,,,,218,179,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,53200.06722689072,119,10440.25462184874,,119,38,81,1 days 00:00:00.000000000,13667.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,226,420616,1,1942,16,6,M,57,50,226,186,OWNER,1,POPLATEK TYDNE,1993-07-29,209,WEEKLY,1993,07,29,,,,,,,,226,186,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,66521.7259079904,413,12428.827602905569,108.0,305,172,241,1 days 00:00:00.000000000,6862.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,239,745910,1,1974,10,9,F,25,20,239,197,OWNER,1,POPLATEK MESICNE,1993-02-25,55,MONTHLY,1993,02,25,,,,,,,,239,197,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,42000.780481283386,374,8771.602139037443,114.0,260,144,230,1 days 00:00:00.000000000,9454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,247,570508,1,1957,8,5,M,42,40,247,205,OWNER,1,POPLATEK MESICNE,1997-10-08,1741,MONTHLY,1997,10,08,,,,,,,,247,205,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,35806.009859154925,71,3127.5929577464794,,71,37,34,1 days 00:00:00.000000000,4297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,275,186112,1,1918,12,11,F,81,80,275,229,OWNER,1,POPLATEK MESICNE,1997-06-07,1618,MONTHLY,1997,06,07,,,,,,,,275,229,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,20885.070786516862,89,2128.8910112359554,,89,39,50,1 days 00:00:00.000000000,2505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,276,570611,1,1957,11,6,M,42,40,276,230,OWNER,1,POPLATEK MESICNE,1996-02-26,1151,MONTHLY,1996,02,26,,,,,,,,276,230,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,37089.06533864544,251,5174.9,,251,70,181,1 days 00:00:00.000000000,8200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,277,616128,1,1961,28,11,F,38,30,277,230,DISPONENT,1,POPLATEK MESICNE,1996-02-26,1151,MONTHLY,1996,02,26,,,,,,,,277,230,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,37089.06533864544,251,5174.9,,251,70,181,1 days 00:00:00.000000000,8200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,300,575730,1,1957,30,7,F,42,40,300,248,OWNER,1,POPLATEK MESICNE,1995-04-02,821,MONTHLY,1995,04,02,,,,,,,,300,248,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,40076.16201923075,208,11610.811057692317,,208,91,117,1 days 00:00:00.000000000,2484.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,328,185124,1,1918,24,1,F,81,80,328,271,OWNER,1,POPLATEK MESICNE,1996-08-13,1320,MONTHLY,1996,08,13,,,,,,,,328,271,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,44847.65845070422,142,2480.8999999999996,,142,59,83,1 days 00:00:00.000000000,1535.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,331,420302,1,1942,2,3,M,57,50,331,274,OWNER,76,POPLATEK MESICNE,1993-08-20,231,MONTHLY,1993,08,20,,,,,,,,331,274,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,35641.40456989248,372,7599.908064516138,83.0,289,132,240,1 days 00:00:00.000000000,9886.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,339,660730,1,1966,30,7,M,33,30,339,281,OWNER,1,POPLATEK MESICNE,1996-10-27,1395,MONTHLY,1996,10,27,,,,,,,,339,281,OWNER,56.0,classic,1998-11-22,2151.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,46495.50206896552,145,4502.784827586206,,145,70,75,1 days 00:00:00.000000000,5578.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,340,705819,1,1970,19,8,F,29,20,340,281,DISPONENT,1,POPLATEK MESICNE,1996-10-27,1395,MONTHLY,1996,10,27,,,,,,,,340,281,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,46495.50206896552,145,4502.784827586206,,145,70,75,1 days 00:00:00.000000000,5578.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,351,730501,1,1973,1,5,M,26,20,351,289,OWNER,1,POPLATEK MESICNE,1994-03-17,440,MONTHLY,1994,03,17,,,,,,,,351,289,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,40959.12230971132,381,5619.212598425202,43.0,338,117,264,1 days 00:00:00.000000000,8366.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,356,796207,1,1979,7,12,F,20,20,356,293,OWNER,1,POPLATEK MESICNE,1997-05-04,1584,MONTHLY,1997,05,04,,,,,,,,356,293,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,33167.238129496356,139,3552.5143884892077,,139,43,96,1 days 00:00:00.000000000,3847.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,357,790330,1,1979,30,3,M,20,20,357,293,DISPONENT,1,POPLATEK MESICNE,1997-05-04,1584,MONTHLY,1997,05,04,,,,,,,,357,293,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,33167.238129496356,139,3552.5143884892077,,139,43,96,1 days 00:00:00.000000000,3847.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,365,300109,1,1930,9,1,M,69,60,365,300,OWNER,1,POPLATEK MESICNE,1993-06-23,173,MONTHLY,1993,06,23,,,,,,,,365,300,OWNER,59.0,classic,1997-10-27,1760.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,36365.45149051487,369,2320.3493224932217,91.0,278,130,239,1 days 00:00:00.000000000,1628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,366,366110,1,1936,10,11,F,63,60,366,300,DISPONENT,1,POPLATEK MESICNE,1993-06-23,173,MONTHLY,1993,06,23,,,,,,,,366,300,DISPONENT,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,36365.45149051487,369,2320.3493224932217,91.0,278,130,239,1 days 00:00:00.000000000,1628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,396,200502,1,1920,2,5,M,79,70,396,324,OWNER,1,POPLATEK MESICNE,1996-08-23,1330,MONTHLY,1996,08,23,,,,,,,,396,324,OWNER,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,23448.42142857142,154,1708.9194805194816,,154,53,101,1 days 00:00:00.000000000,2069.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
